Gene	Group	BS_P1	BS_3B	BS_4B	BS_5B	BS_6B	M_P1	M_3PM	M_4PM	M_5PM	M_1M	M_2M
Zm00001d027231	M6	57.783298	81.68702013	83.44751467	81.31948703	75.59425978	57.69139086	64.07729155	57.79308971	70.05138635	58.19987364	59.90044473
Zm00001d027240	M8	10.06239547	13.28705239	11.33578975	11.01440491	10.61911932	8.064647964	17.44166013	7.747520923	10.84664439	9.052666076	10.61887009
Zm00001d027242	M6	3.017241957	7.775237911	6.320104073	7.153876848	7.021170666	3.818584823	7.068039574	3.822612773	3.25603115	3.589440324	3.349646806
Zm00001d027257	M12	4.971170312	4.802372389	4.725096519	4.274514208	5.13068006	4.08289495	4.636388213	4.026675104	4.25088971	4.39024305	3.948583717
Zm00001d027259	M6	5.910702686	12.78285211	12.56085296	12.51833471	11.94538294	5.095773805	6.549429524	7.077137702	6.396215741	7.647164901	6.111573478
Zm00001d027258	M8	0.042838117	0.111971746	0.100084771	0.259501748	0.230610154	0.080891681	12.96277416	0.278345356	0.945504835	0.238933824	0
Zm00001d027266	M6	3.958568581	4.740788347	6.185371861	6.506187557	6.158251412	3.513255037	4.58912283	4.511405585	4.757395061	4.900624169	4.623155448
Zm00001d022650	M5	6.735545351	6.927196164	6.342527151	8.084865516	8.689141573	7.267637761	3.388798396	4.737821409	4.155812001	8.15820654	4.552678835
Zm00001d027267	M6	4.878362894	4.730645189	3.102913822	3.166397487	3.819821205	4.996056591	7.036972102	4.038263301	4.189196755	3.555937141	4.017568637
Zm00001d027271	M8	3.200612493	2.837770499	2.645088029	3.675563018	3.477229889	1.792976185	6.283687592	2.917860299	2.053360257	2.871939093	2.633861606
Zm00001d027277	M2	12.14014166	12.176916	11.40425926	11.52303443	10.43740372	10.76748361	10.36284213	11.27573984	8.529707237	10.11142467	12.05601116
Zm00001d027278	M6	8.144888398	24.71686788	20.64346322	22.8681821	23.37894457	8.853995844	12.83914644	12.31245667	13.82565054	12.56806537	10.87048719
Zm00001d027288	M1	507.2942369	208.0794007	193.4176726	200.0266302	174.4421398	472.4609205	268.2798656	278.6295035	267.8317244	305.7346706	291.6786192
Zm00001d027290	M8	5.286168556	11.18070444	3.860751176	4.315509373	6.559813942	5.392301618	16.50995609	3.908817405	2.674441365	13.21579894	11.89422701
Zm00001d027291	M9	96.21066011	13.91481343	30.17965214	38.47110493	44.86106414	127.6635091	45.15125918	122.2821715	84.48732321	76.20640963	86.57051549
Zm00001d027293	M6	24.13127269	35.57146251	39.14530083	36.57699063	40.51509037	30.74806736	30.61532001	29.86976054	32.67925923	30.00851537	30.59902276
Zm00001d027295	M2	569.7334279	450.2997263	376.8522918	381.7439926	408.3021781	506.4573524	378.7695096	425.6897037	321.3798384	374.6244793	370.657485
Zm00001d027302	M12	8.060131951	8.177739384	8.084446217	7.716385499	7.993380238	7.884901525	8.277330231	8.785579837	8.656944884	7.901004934	7.41954174
Zm00001d027307	M6	4.886579108	6.59054992	6.068117067	5.920750275	5.894956249	4.53702413	5.537088224	4.572760483	5.544964	4.843689583	4.604046363
Zm00001d027309	M1	13.75715026	8.061557574	9.361392921	11.52443541	10.25085124	13.11666881	10.83870573	10.13472223	9.057242296	13.70822993	12.32962329
Zm00001d027314	M6	25.93578273	12.74833958	10.91440487	11.69758671	9.9041942	29.76644927	25.24083939	21.16332457	21.62267253	18.67256563	19.93314148
Zm00001d027317	M6	7.878033971	11.92858188	11.83181296	11.77098587	13.27717084	7.674235935	10.47722235	9.68150384	9.945434016	8.353277121	8.63243387
Zm00001d027318	M1	141.165028	106.0539419	103.899826	115.0603494	104.4373318	135.2799849	104.5545048	123.6825223	105.4984132	128.0924401	117.4316522
Zm00001d027319	M14	5.058167988	5.655650364	6.689486427	6.540062093	6.631104104	5.005994764	5.635579648	5.461464331	6.298064051	5.536206959	8.217796805
Zm00001d027320	M6	1.737488137	3.451834246	5.178335866	4.168701723	4.262896011	2.038238555	2.482047384	3.231198293	2.361927772	3.024258335	3.428515148
Zm00001d027321	M8	4.694539143	3.517619416	4.561637619	3.795390684	3.62864853	4.85655987	8.15376145	4.95073497	5.465106378	5.846591637	6.042678082
Zm00001d027323	M6	38.39260083	26.59214197	16.68657585	21.62668025	28.92440946	45.86360886	26.19242454	26.58258859	20.32100278	25.2954392	43.95159916
Zm00001d027324	M6	7.448755638	10.00654689	12.5769077	11.90380987	13.27644556	7.87281657	6.557879504	8.045767908	9.507658641	8.498226481	8.403209718
Zm00001d027325	M8	1.93099991	3.061178655	2.198236124	2.536877748	3.061758169	3.834002189	5.032051631	2.268630813	3.334731083	2.192122471	2.962931154
Zm00001d027326	M6	55.87207075	78.20206727	73.85671627	70.88699497	69.36669039	45.83681227	50.04487781	59.29052616	64.09929138	62.24934489	56.95158643
Zm00001d027329	M6	12.38535017	14.64100557	12.14924767	12.75207955	15.03985987	11.03611518	9.944650648	8.690316124	8.461338184	8.954300679	9.039450226
Zm00001d027333	M6	15.97794571	28.77893538	27.1569622	23.99173652	24.54600329	13.93172807	19.92355349	21.4395792	22.16202644	20.3937317	20.87873398
Zm00001d027337	M4	11.9856837	13.95701391	9.848605686	11.6360511	10.41024316	10.02971733	9.702733797	9.203324299	6.023884519	8.218259909	8.862761325
Zm00001d027339	M1	52.50623084	66.68520439	70.22980869	79.29838261	66.8037427	54.0529217	68.21400764	67.01370587	50.02141133	66.74125977	65.73958409
Zm00001d027340	M6	8.887634027	19.19206915	17.42638799	17.78370068	16.23227521	7.515289197	18.60633835	10.15397176	10.19379135	11.51247285	12.75103723
Zm00001d027342	M1	176.7544592	102.6365757	103.2232853	105.1158107	105.2218108	173.5888869	113.9829049	131.6884027	136.7949508	131.4024715	127.0139083
Zm00001d027344	M13	7.196216146	12.05102599	9.780358166	10.00848764	10.57957756	7.458759504	13.10057477	17.48745657	22.67420445	18.73886592	21.11658974
Zm00001d027345	M12	10.81223424	10.11043747	8.515865121	9.754536936	9.792017132	10.94489362	3.313048496	4.199379669	5.750661458	5.598873691	3.409630755
Zm00001d027346	M6	21.70493718	14.7496331	11.31862953	11.84824568	14.36895108	26.72870651	26.76722478	35.02655392	33.33895474	29.0291658	37.08806756
Zm00001d027347	M6	6.369941023	8.935991967	7.990618538	8.754445199	8.899901481	5.841374623	6.693005108	4.951788616	5.017300002	5.808199734	4.954720197
Zm00001d027354	M6	4.063886896	9.827160991	11.03240762	10.01034336	10.06430686	4.583874899	4.48886668	4.29041766	5.692506998	5.952813742	5.422605579
Zm00001d027355	M8	2.720353111	15.98900012	4.749098265	6.021009915	6.467219824	2.349807792	31.30758304	9.2494789	16.06816077	28.75658261	44.72313308
Zm00001d027359	M1	43.22807059	51.6611075	58.41134706	51.40840341	50.37102162	37.89118755	45.39456751	55.49004517	51.69027367	49.96922688	45.44392056
Zm00001d027362	M2	8.777708933	11.67981666	10.23455743	11.01563323	11.9483552	7.918070981	12.33925539	12.55991996	11.37918999	10.09843267	10.92675078
Zm00001d027363	M12	5.846000209	1.748692472	2.775184725	3.388528206	3.351091675	7.338194986	6.725222463	14.20106878	9.627087193	15.01859025	16.52529227
Zm00001d027366	M12	8.480971395	4.680556045	4.481699316	5.691098572	4.797719469	8.192654914	14.47392293	12.21742549	14.31573236	14.87116101	15.74988207
Zm00001d027367	M6	18.16712338	11.63924571	12.79645766	12.73122937	12.51279216	19.33918024	11.9019048	22.22055048	17.31910091	20.32317343	19.91320962
Zm00001d027368	M16	6.010202839	8.926363251	6.134876597	8.150955529	5.601762164	8.426373078	5.612870826	5.642841814	8.080707755	5.754937222	6.898797871
Zm00001d027369	M14	9.489260621	8.563304574	14.15959623	15.95850203	11.84370691	8.516030421	13.0490887	18.12074494	15.47606655	18.71152786	19.9250416
Zm00001d027370	M1	1.364103639	0.374823587	0.295883653	0.372036976	0.878593007	6.466495363	0	1.175813623	1.060566363	0.841085249	1.598650516
Zm00001d027371	M6	95.06041766	109.8508726	124.5813933	117.0547706	106.3952008	84.79618739	75.68894842	106.6401393	112.755809	104.985936	98.66084177
Zm00001d027373	M1	73.98795101	52.4709805	64.3655866	63.17824323	58.720989	62.4682827	53.70068037	54.07374814	53.3901745	65.93956212	51.82526163
Zm00001d027375	M1	14.89593791	4.007799036	1.986035694	1.819343832	2.270576574	15.09226736	5.11779856	5.538231612	1.792287734	3.661233554	3.852518403
Zm00001d027383	M6	4.927705009	7.759868234	8.640516161	7.515613465	8.788320645	4.959216856	5.086196299	6.809030046	5.349525301	6.12494202	6.471707288
Zm00001d027385	M1	26.64903257	18.50496333	21.26854694	23.04964563	19.60945194	22.05983109	21.77262221	19.84858981	22.19806242	22.70204076	17.78252471
Zm00001d027387	M1	7.008199718	1.741172474	0.937641731	0.556057492	0.744417828	7.652331009	1.55085267	1.809778601	0.975150702	1.990271408	1.963024497
Zm00001d027389	M6	25.09034464	24.96834097	27.48448266	26.90197366	27.76998984	39.93937301	25.11205546	30.9179626	24.6284851	34.83402725	36.36902851
Zm00001d027392	M6	11.22365882	15.03389781	17.13415949	17.28156478	17.29306352	11.41182722	12.77268253	14.5912047	15.75690291	12.53077682	11.49476214
Zm00001d027394	M1	410.7287206	150.2106222	119.2215404	137.363831	128.1104592	405.8918706	176.3975677	153.3095464	118.1533904	172.4270388	143.9455649
Zm00001d027399	M6	17.36523193	23.64193638	25.79029892	24.16201324	23.50093378	18.25027581	21.88852144	18.34641125	14.94756997	18.7934858	14.8813516
Zm00001d027403	M12	6.102219611	3.643760249	6.969712107	5.999660775	4.619250135	8.155054889	4.003339336	6.799409738	6.736564452	7.596014616	9.537736169
Zm00001d027405	M1	8.360230029	2.44096863	4.935405871	3.732478602	4.321545718	3.893839415	3.278303839	2.391013181	1.80709149	5.871690747	3.641720189
Zm00001d027411	M12	2.45396793	1.336153586	0.963945994	0.869705176	0.757318371	3.584909185	6.699996561	4.916522804	5.26074631	6.760960321	9.00975307
Zm00001d027412	M6	4.422781415	7.176439923	7.675372751	7.524337793	7.108301788	5.669814737	4.721682776	4.912081859	4.761071225	4.217558381	2.889277466
Zm00001d027416	M14	6.044385718	4.929690197	6.484544333	5.362764323	6.075849242	4.611649947	4.684056931	7.680192858	7.601354983	8.689997642	6.618218328
Zm00001d027421	M14	64.08433959	69.35096006	103.7179756	119.0660721	100.2242095	78.42844432	75.67111941	148.732962	126.3392414	165.1734838	159.3390306
Zm00001d027422	M12	15.94999877	11.09677066	15.86342561	14.00284083	14.19643875	19.66767038	14.51913601	26.00355435	31.36606767	32.23119775	35.52844048
Zm00001d027425	M1	3.034850412	0.372172899	0.260716244	0.041072994	0.651862742	5.201947339	2.236681107	1.177716079	1.906188694	1.416379795	1.003946286
Zm00001d027427	M1	64.68254118	53.04182367	47.44030272	44.13502899	51.97689572	56.6207352	49.60633823	48.98171399	60.02861726	49.90712709	47.49558484
Zm00001d027429	M1	114.9787	96.18796519	97.28242973	103.7506819	89.75062498	96.69096674	79.60218224	92.85762531	95.07801161	94.63104025	92.28877698
Zm00001d027434	M6	8.093320865	2.232713595	1.216362801	1.720326997	2.149271018	7.334430811	12.89212256	7.810031465	8.93001026	7.691029814	16.37586356
Zm00001d027436	M1	5.101425885	0.273778993	0.460390442	0.440031707	0.76329563	4.20687486	1.584447625	1.748881836	0.652383693	1.936154698	1.966733017
Zm00001d027441	M2	65.21358511	57.99035747	40.02639057	40.82402788	40.79589747	58.33494273	40.65878239	42.34545205	35.44779112	28.77587266	33.011167
Zm00001d027442	M14	42.13650195	34.34206042	64.87484581	63.22080472	57.30825859	53.26246827	45.25651983	73.20561866	61.61272374	90.63714148	88.70761077
Zm00001d027444	M6	30.15389161	46.75383969	45.72755957	45.92763675	40.64488379	26.34228692	25.55099177	34.97954888	42.50789677	38.38066234	35.51834431
Zm00001d027445	M2	15.21973547	13.21749077	13.82308773	14.09559267	13.26589208	12.0361847	12.51211044	17.4460506	21.77481939	19.57941302	18.87424844
Zm00001d027446	M6	13.3502839	13.45021974	17.00552176	13.62813281	15.44328403	7.317105931	7.986399504	7.837491841	6.914735594	10.79595737	10.95548434
Zm00001d027450	M1	10.58471697	13.59973061	14.90226704	12.3364691	12.96841014	7.396083191	10.22437761	11.96039582	10.90704892	11.44476145	12.61093696
Zm00001d027455	M1	3.435275014	4.405901463	4.420050548	4.128602036	3.600409868	2.540567281	3.819707154	3.534675454	4.756255016	5.26776227	4.592521087
Zm00001d027456	M12	12.23344849	3.949787552	1.302994822	1.545642904	2.966140708	17.50870097	19.28646151	19.61159575	11.5492677	18.62563407	23.68144626
Zm00001d027458	M1	23.47477791	11.16267753	8.421291593	8.202794223	8.344178975	18.17170615	10.91846621	10.89097217	9.213109567	10.58332249	13.60045954
Zm00001d027460	M6	3.004821295	5.296460631	3.968588316	4.562742795	4.052359744	2.390060131	1.908460508	2.35228938	3.03372623	2.350042635	2.097896333
Zm00001d027461	M14	2.96794582	5.217160976	8.387875166	8.843703373	6.948214438	3.040512524	5.274787931	10.0495889	10.47428791	6.772223034	9.882458842
Zm00001d027462	M1	6.798481338	6.003351792	5.201600441	5.264162555	4.936406603	7.518809784	5.223266395	5.579161168	6.664697444	6.03883231	6.453815329
Zm00001d027468	M14	324.5499041	382.4354668	390.8295213	392.7500013	398.173718	313.0999098	291.444108	366.9925061	383.4916816	366.6013569	351.8727389
Zm00001d027469	M14	25.99418401	25.81522967	22.10640391	21.51582349	23.98422675	28.07205114	25.68426218	20.16588143	20.01585245	16.54179727	14.98477599
Zm00001d027471	M6	2.169455273	1.98458495	1.257897032	0.591857726	1.387696785	4.096170106	2.948340606	5.588366693	3.127940556	4.981745443	4.087380073
Zm00001d027477	M9	83.16292493	43.21954554	53.81847035	60.88521284	57.75702575	111.1553845	52.30982209	97.91141159	110.4787906	90.64331634	74.27335939
Zm00001d027478	M6	27.09241493	14.2046764	15.62672102	13.47858815	16.295793	27.02371501	19.17766277	33.3445036	35.26615244	38.0511106	37.83049786
Zm00001d027479	M6	35.62608559	50.46916227	52.34619447	48.63862925	45.68018584	28.5792953	27.57371168	33.79412946	33.92541216	32.54944086	31.94420177
Zm00001d027480	M6	4.689544317	8.126264011	8.247682823	7.295336955	7.501173108	5.121112246	5.280741726	6.042117475	6.571651125	5.259616493	6.448719049
Zm00001d027483	M1	7.76795601	0	1.537750263	0.530414011	0.761492293	0.68619703	1.536848964	0	1.177546247	1.075785165	1.34364255
Zm00001d027484	M6	23.43431095	43.5077137	43.27705571	43.06648304	43.85610783	24.7205165	30.18720997	35.15848729	38.04014705	32.73358059	31.08797122
Zm00001d027485	M6	5.43103297	6.789835578	5.514017706	6.938689399	5.761866046	5.483714087	4.191151032	5.123829946	5.214198798	5.418863412	4.979719891
Zm00001d027487	M6	22.38940395	30.91329817	33.96722001	34.23962759	32.80517618	21.40715781	21.8514048	25.38443253	25.00631639	27.71943267	26.13529951
Zm00001d027488	M12	5.286051041	1.64435192	1.705707853	2.91824034	2.733878617	6.589180896	8.884795133	7.697022733	4.364851388	7.411751419	10.03053399
Zm00001d027492	M6	5.530527771	2.737166469	1.646284886	1.159429966	1.151408814	3.403974653	5.834651727	3.370546309	3.259298518	2.439863972	2.705120326
Zm00001d027493	M1	233.397323	100.8176008	101.5420383	110.563637	100.2428388	281.1907805	156.6555128	160.0368446	116.7191179	153.0251713	141.091728
Zm00001d027500	M1	2.730194363	2.641569581	1.030277873	0.789986164	1.014205087	10.93162956	5.22270908	2.493206327	2.430225921	4.315175268	2.816263044
Zm00001d027502	M6	13.33868338	35.09076803	41.36951856	42.73136154	38.28726801	15.37964992	14.67595456	27.64564598	31.48193766	27.20980784	25.40703764
Zm00001d027503	M6	14.65659815	18.59649442	18.6994277	21.30166824	17.55442346	12.37784376	13.70824771	13.32660636	14.95423293	12.53481	14.22262283
Zm00001d027504	M12	1.265390971	0.245692075	0.17598825	0.115883696	0.233942919	1.989679057	2.566459636	5.289550212	2.511495566	1.771132857	3.298344766
Zm00001d027505	M6	5.232594845	5.444443603	6.194856398	5.271543812	5.83787442	4.76976026	3.740747377	4.340871904	3.236269887	4.786535155	3.19665399
Zm00001d027508	M6	7.987447293	3.568783818	2.05870136	3.146011412	2.15627226	7.397576393	5.31170717	4.457551105	3.927543624	4.262976507	5.082744458
Zm00001d027511	M8	1.772364397	1.865217213	2.501102118	3.188296024	4.112885707	3.768568736	9.023833054	5.447443813	3.482364981	4.539613038	3.170505681
Zm00001d027512	M8	158.3548896	128.0485965	136.7442938	137.5643092	122.2047474	141.8109573	108.3438673	143.2470515	158.0091011	150.6636025	130.2803795
Zm00001d027514	M1	19.07711819	25.45503243	26.73371582	23.34341053	24.85522847	20.60104378	28.28116484	23.30810318	19.8643826	23.64874859	26.50084647
Zm00001d027515	M6	8.91875675	17.24974744	16.93413031	18.14080352	15.39190844	8.15808877	6.87889341	10.18184807	9.247527645	10.05226323	7.588615572
Zm00001d027516	M2	15.53473543	13.33255683	12.25106685	13.30286124	14.19864062	12.1963175	12.98702315	7.473271383	6.372351024	7.023353236	7.393150675
Zm00001d027517	M1	5.330243804	8.26574922	11.35369424	11.10987183	10.15857939	6.392694328	7.76172644	9.814313582	8.977393014	9.035514861	10.31923522
Zm00001d027518	M6	13.36697329	2.567667188	5.848887041	5.906851101	5.32209036	13.88117531	7.161596577	14.95226203	11.49945341	18.29974594	21.27028777
Zm00001d027519	M2	14.12566035	20.17440797	19.9896691	18.27864165	19.54733055	19.51091281	33.67639734	21.68016718	31.29409378	28.22209783	24.23422029
Zm00001d027523	M14	6.379578065	5.61739835	4.930330877	5.359730614	4.958839359	5.349353812	7.784119679	5.250529116	3.855992613	4.801188362	4.166552439
Zm00001d027524	M8	2.677975431	6.36991864	1.792155762	2.20872093	4.515770597	2.396891997	14.17985839	2.56992473	2.325857021	6.814710851	4.774582332
Zm00001d027525	M8	1.638206903	10.47505997	4.131221267	3.307227175	6.538439028	6.94519493	10.5268304	5.214043216	2.280001715	11.06937818	6.998420881
Zm00001d027527	M6	131.5078173	222.0352716	253.1985095	257.6860282	239.739822	135.7987404	122.1425088	175.0991438	183.5145222	176.6292291	159.104866
Zm00001d027532	M1	22.70523567	6.02264649	6.600857115	6.528015622	6.26362026	11.69845211	13.89932913	9.84869939	8.6577377	13.21907613	13.53261227
Zm00001d027533	M2	1.856721194	3.173242519	2.551490488	3.483921278	3.537607968	3.069650904	8.526528212	13.03031246	13.28941316	9.29522465	10.29287841
Zm00001d027535	M8	6.050863894	3.342291267	2.527430857	2.743602114	3.915454243	4.426485441	8.733333579	4.558245168	3.547219036	8.539385413	7.797979956
Zm00001d027536	M6	4.5545025	7.154517974	9.005612964	10.05200827	10.11264092	5.215121266	5.307975679	5.25603221	5.241062117	5.476855456	5.627936383
Zm00001d027539	M9	14.35484354	21.43085935	12.55296302	9.811579745	38.52829132	79.84417385	21.55286821	52.33132243	78.53073458	23.24070094	61.18931349
Zm00001d027540	M9	1.755546893	6.322195404	3.09525771	1.711253502	7.307844502	9.858507329	3.437463761	6.732337692	14.68559859	3.50723453	8.527670394
Zm00001d027542	M2	72.10365571	63.02697528	74.93638769	82.29603432	81.34829751	70.09544359	43.5491574	60.44729398	41.40795481	44.25884649	46.77928916
Zm00001d027544	M14	16.64491773	21.07194772	26.27953224	26.12414884	24.59592916	16.99701886	18.67685415	26.60312315	29.03689175	29.38896738	31.28592245
Zm00001d027548	M1	88.51009249	56.22388046	55.23861715	61.24274298	65.54897365	88.36861638	64.83084567	69.65976682	72.52882548	67.27804461	59.65173347
Zm00001d027550	M1	6.378653262	1.70566419	1.521973094	2.434305435	1.991084948	1.804963138	1.409824198	0.927020954	1.982530824	1.460860899	0.95899114
Zm00001d027556	M14	4.5374049	5.131447404	4.419850831	5.270021198	4.803169486	4.203112252	3.760142106	5.074703403	5.90187815	5.324672537	4.366697825
Zm00001d027558	M14	27.50279437	44.48420973	55.15369412	50.16387574	52.49198565	26.64651769	36.16077096	51.65192421	53.23477768	49.76882494	51.39150596
Zm00001d022666	M1	4.505508082	0.7230822	2.627468353	0.102981653	0.155950846	6.17894142	1.056407999	1.226307179	0.450352387	2.062658683	3.166258045
Zm00001d027570	M6	5.578917366	5.24109443	4.275224267	3.913196329	4.060282378	5.836152233	6.960352872	5.244631384	4.87211327	4.857143737	4.538968227
Zm00001d027571	M6	3.227972811	7.062298281	4.995079407	4.055665805	5.242788018	4.281147359	5.31833401	4.184156269	4.473423789	4.137050722	4.110802241
Zm00001d027572	M14	11.88009434	12.48804166	10.04180734	9.64231039	10.49271646	11.78912152	11.09844019	9.887941493	8.732938362	9.028118047	9.554537926
Zm00001d027573	M14	5.034168201	4.964129057	7.18222235	7.427003347	6.392730823	5.390100534	5.150942501	6.424203251	6.581765072	6.914093214	6.837651679
Zm00001d027576	M2	164.1877024	165.9068542	184.4927867	180.5675303	175.704995	153.4588476	123.0564168	132.0020531	104.8891209	128.0918369	106.2166535
Zm00001d027580	M6	11.72301843	14.08857271	17.56988239	16.62183431	15.31264008	9.884860043	8.063081551	10.36207474	12.11734581	11.10925351	9.36107802
Zm00001d027581	M6	25.2184508	9.510007942	12.92835297	12.85635587	13.60821893	20.07692318	17.23526521	18.70685166	16.4764686	17.46620731	20.30890736
Zm00001d027585	M1	41.64242715	21.21060151	10.82866752	12.68798193	13.06663306	34.00250422	28.57986406	13.03581254	15.24963357	16.25314624	17.95847981
Zm00001d027588	M6	7.618490777	6.467991779	6.585387701	5.38235276	5.521461447	10.30542741	8.082900274	8.179725148	9.442682144	7.290519592	7.87775849
Zm00001d027589	M6	40.12222871	16.03270555	12.57877593	13.93764487	11.98927792	35.04971222	35.12318377	21.46272312	11.95814968	17.97123986	21.21546338
Zm00001d027593	M1	13.3920036	2.458309436	3.520901914	3.731246087	2.697707127	17.44017676	8.187935489	18.32751326	4.887257582	7.077955738	8.58033259
Zm00001d027595	M6	763.6598209	439.4550017	524.3574813	471.2173167	445.6133041	700.0847493	507.2336848	691.4016018	599.184137	672.1986999	670.8248756
Zm00001d027599	M8	1.039486228	4.594487239	1.061474496	1.241803573	2.691158326	2.124896765	8.775737569	1.711729711	1.458777342	9.275983193	5.363842176
Zm00001d027607	M1	7.37686134	4.248855548	3.725613183	3.05515029	3.479979044	7.745513364	3.77013017	3.828180494	3.821463314	3.592381214	3.951702269
Zm00001d027612	M6	29.87282231	43.77262955	47.11648495	47.10519357	43.93643656	26.04332952	25.53850231	35.14115545	38.60441851	37.08970186	31.77775089
Zm00001d027613	M6	20.07050392	14.87672704	19.85915947	24.13869259	22.93911495	35.23808391	24.41419211	29.75843109	23.9391705	30.10903588	29.17087996
Zm00001d027618	M12	201.2084887	157.8698302	172.3208927	169.705642	150.543487	176.5860789	131.7297742	195.5801485	196.2336432	199.6337781	187.1381964
Zm00001d027619	M6	83.73829845	20.00571845	22.87879035	23.9483494	27.64773903	122.6876073	101.6147164	111.3429972	36.31245042	63.95851674	74.58116187
Zm00001d027624	M13	12.71447112	10.06350277	9.157656596	9.232788529	9.180007345	11.16274566	7.78255169	5.330041703	4.518549918	5.916411623	5.700167233
Zm00001d027625	M6	2.966409679	5.78088584	5.993566505	6.065128979	6.195258874	3.598406326	3.159960474	3.935598539	3.923665715	3.829743937	4.141674554
Zm00001d027626	M6	12.74908577	18.99109863	18.70577892	18.02470753	15.62220966	11.1532908	13.13729849	14.48894212	15.34698708	14.70590671	12.66997663
Zm00001d027630	M1	5.607027208	1.889418363	1.640679242	1.46026112	1.695708585	5.836256927	3.9329975	3.035798121	2.901889339	3.21878938	3.171399294
Zm00001d027646	M2	5.121698319	8.708654473	6.478105905	6.938713228	7.863883555	10.78798454	4.845389603	5.294269352	4.972482399	5.225808721	5.693242584
Zm00001d027648	M1	123.9838349	85.1594726	100.0258507	98.79813868	87.08211927	83.67413017	75.97561026	89.11206148	94.82809534	101.459305	94.46274664
Zm00001d027652	M12	412.5433369	408.3916317	300.3615438	327.7252655	383.94237	585.6631661	2203.364148	1770.302807	1552.197259	1733.158098	2047.666788
Zm00001d027655	M1	15.60101893	8.587153073	5.488491646	7.517791585	6.516719636	11.50938407	12.46914873	8.015091355	10.6307055	10.73937761	10.0644377
Zm00001d027656	M12	1.38515274	1.297429062	1.709103456	2.36374574	2.191903697	1.47674564	2.226500369	3.00769575	4.921362677	4.542903918	5.287164158
Zm00001d027659	M6	24.51179416	14.58168027	14.51532309	15.42261552	17.56954088	24.04232728	30.52823432	25.63233274	26.62021458	33.2604629	30.45071783
Zm00001d027667	M15	5.728628477	9.370901761	10.22126978	11.40624068	11.28813253	8.041979566	10.28055046	12.81304418	16.5648466	12.50586423	12.35034295
Zm00001d027671	M6	1.953747142	4.668071004	5.259688793	4.691726256	5.30844156	1.758040572	2.445687314	3.196133705	4.320199552	3.717893776	3.426623894
Zm00001d027672	M6	3.686018546	4.294046591	5.935512545	5.568036287	5.431079467	3.073571136	3.242273768	4.46083352	5.806485816	5.023627898	4.227992952
Zm00001d027674	M8	0.367535099	2.040756213	1.046644498	1.365059805	1.262338364	1.905601451	7.643190554	4.613800086	3.00225092	3.324522617	2.737334654
Zm00001d027675	M7	8.188488076	6.957863161	6.633358554	8.060857441	7.413320403	8.248568323	9.499663061	9.216659306	7.540187576	7.48287143	7.562427487
Zm00001d027680	M12	332.8834969	365.5537336	323.9381074	338.423816	355.934795	351.4591649	343.6724313	407.7776053	431.4685697	352.8840757	347.9161473
Zm00001d027681	M5	1.760905584	1.170631864	0	0.661493526	0	1.628090549	10.04452003	15.93726035	3.68178896	5.955633892	5.42210465
Zm00001d027683	M6	7.453818328	13.12223038	16.74215371	14.68992865	15.08135882	8.205830637	7.779722897	9.876161119	10.15101844	9.786941864	8.855972966
Zm00001d027688	M14	135.3663188	168.2617359	173.5412772	179.174803	168.2258745	128.9942187	151.0763179	199.6625875	208.7153798	183.0421725	187.2067057
Zm00001d027699	M1	52.59302477	48.04798788	44.2186109	45.19982356	46.10081484	57.3440774	46.48340328	47.48960694	55.70955345	46.40671397	44.25221707
Zm00001d027701	M16	5.993906007	6.36313119	6.685486047	5.577830636	5.788004189	6.178405948	6.362685503	6.565172817	6.252119143	5.647385976	6.198483168
Zm00001d027703	M8	29.4311027	25.31015064	29.65616489	31.76934115	31.21680565	29.69326872	60.27364438	35.37017332	23.32190841	35.99304079	37.97856558
Zm00001d027706	M6	12.5191191	17.99250291	19.76115333	18.12909292	17.09833157	11.29961344	8.532581875	13.79993961	13.8512419	13.9918118	12.33111209
Zm00001d027707	M6	17.29595713	23.8181832	19.16184763	17.70402792	21.55887551	16.63273756	17.64992514	13.82147461	14.45440141	12.96729841	11.94061479
Zm00001d027709	M2	14.75255107	11.25982711	9.381511636	10.58513671	8.624455984	10.82431782	12.39110176	10.5350241	9.133733416	10.17085396	8.487360437
Zm00001d027711	M8	3.160659666	4.068733067	3.93861706	3.817062817	3.93772297	2.362227023	8.150511198	3.180266906	4.474516088	4.205198543	5.704934408
Zm00001d027714	M14	4.197107975	6.469245637	9.841644429	9.501865145	7.940689871	4.243773811	4.409259273	8.932073543	9.827894845	11.44084907	9.867383029
Zm00001d027715	M6	5.389565549	9.872023798	6.498757979	7.156760781	5.906892658	4.401285629	6.457461666	5.610790767	5.792821798	5.883485428	4.831708084
Zm00001d027721	M1	19.91048835	26.85984875	30.6544481	31.40484663	32.3154379	24.12869655	26.1996154	30.79780545	32.09671032	33.98894422	34.14326746
Zm00001d027722	M6	6.029011248	7.2144382	7.282371849	6.657563402	6.555485862	4.550599331	5.791817617	4.627362166	6.387632666	5.864777895	5.185527281
Zm00001d027723	M1	0.758410373	0.514022506	0.520883942	0.407465226	0.562567788	11.77279502	0.730001945	0.465042784	0.6008291	0.395464796	0.346112968
Zm00001d027727	M6	35.36443456	54.28064974	53.08314567	62.78586945	63.41259271	38.99058522	25.40072383	61.68369115	51.35984326	47.01205435	39.70948643
